City,Daylight,zipcode,HUC_NAME,savings,HUC_CODE,State,Longitude,HUC250K_ID,pop,Latitude,Timezone,GEOID10
Sarasota,,34234,Sarasota Bay,,03100201,FL,-82.53556,2119,19788,27.365622,,34234
Sarasota,,34235,Sarasota Bay,,03100201,FL,-82.48659,2119,13640,27.365549,,34235
Sarasota,,34236,Sarasota Bay,,03100201,FL,-82.54613,2119,12394,27.333014,,34236
Sarasota,,34237,Sarasota Bay,,03100201,FL,-82.51506,2119,16304,27.336973,,34237
Sarasota,,34238,Sarasota Bay,,03100201,FL,-82.47836,2119,17500,27.240571,,34238
Sarasota,,34239,Sarasota Bay,,03100201,FL,-82.5213,2119,15038,27.310924,,34239
Sarasota,,34240,Sarasota Bay,,03100201,FL,-82.40894,2119,11501,27.33458,,34240
Sarasota,,34241,Sarasota Bay,,03100201,FL,-82.41676,2119,13590,27.272873,,34241
Sarasota,,34242,Sarasota Bay,,03100201,FL,-82.54934,2119,8865,27.275225,,34242
Sarasota,,34243,Manatee,,03100202,FL,-82.52923,2113,26115,27.407657,,34243
Terra Ceia,,34250,,,,FL,-82.58493,,,27.575972,,
Myakka City,,34251,Myakka,,03100102,FL,-82.23349,2117,6351,27.396045,,34251
Manasota,,34260,,,,FL,-82.438689,,,27.427213,,
Oneco,,34264,,,,FL,-82.438689,,,27.427213,,
Arcadia,,34265,,,,FL,-81.809939,,,27.186146,,
Arcadia,,34266,Peace,,03100101,FL,-81.87196,2101,31055,27.201006,,34266
Fort Ogden,,34267,,,,FL,-81.809939,,,27.186146,,
Nocatee,,34268,Peace,,03100101,FL,-81.88324,2101,220,27.158612,,34268
,,34269,Peace,,03100101,,,2101,3615,,,34269
Tallevast,,34270,,,,FL,-82.543519,,,27.405429,,
Laurel,,34272,,,,FL,-82.425512,,,27.146963,,
Nokomis,,34274,,,,FL,-82.464468,,,27.144031,,
Nokomis,,34275,Sarasota Bay,,03100201,FL,-82.45241,2119,16245,27.136731,,34275
Sarasota,,34276,,,,FL,-82.380967,,,27.167521,,
Sarasota,,34277,,,,FL,-82.380967,,,27.167521,,
Sarasota,,34278,,,,FL,-82.528488,,,27.331628,,
Bradenton,,34280,,,,FL,-82.438689,,,27.427213,,
Bradenton,,34281,,,,FL,-82.438689,,,27.427213,,
Bradenton,,34282,,,,FL,-82.438689,,,27.427213,,
Venice,,34284,,,,FL,-82.380967,,,27.167521,,
Venice,,34285,Sarasota Bay,,03100201,FL,-82.44846,2119,17599,27.091783,,34285
North Port,,34286,Myakka,,03100102,FL,-82.1606,2117,17970,27.072445,,34286
North Port,,34287,Myakka,,03100102,FL,-82.24417,2117,23859,27.051075,,34287
North Port,,34288,Charlotte Harbor,,03100103,FL,-82.127196,100129,10856,27.048707,,34288
North Port,,34289,Myakka,,03100102,FL,-82.156884,2117,2199,27.08464,,34289
,,34291,Myakka,,03100102,,,2117,7125,,,34291
Venice,,34292,Myakka,,03100102,FL,-82.41481,2117,13516,27.098474,,34292
Venice,,34293,Sarasota Bay,,03100201,FL,-82.3973,2119,33001,27.055013,,34293
Englewood,,34295,,,,FL,-82.438918,,,27.085985,,
Grove City,,34334,,,,FL,-82.317993,,,26.89679,,
Belleview,,34420,Withlacoochee,,03100208,FL,-82.04255,2281,16287,29.054976,,34420
Belleview,,34421,,,,FL,-82.087458,,,29.240728,,
Crystal River,,34423,,,,FL,-82.572703,,,28.867027,,
Crystal River,,34424,,,,FL,-82.608795,,,28.916441,,
Pine Ridge,,34426,,,,FL,-82.503117,,,28.94159,,
Crystal River,,34428,Crystal-Pithlachascotee,,03100207,FL,-82.61213,2283,9109,28.95138,,34428
Crystal River,,34429,Crystal-Pithlachascotee,,03100207,FL,-82.5961,2283,8563,28.872108,,34429
Dunnellon,,34430,,,,FL,-82.087458,,,29.240728,,
Dunnellon,,34431,Waccasassa,,03110101,FL,-82.49726,2274,7815,29.131665,,34431
Dunnellon,,34432,Withlacoochee,,03100208,FL,-82.35195,2281,12273,29.060092,,34432
Dunnellon,,34433,Crystal-Pithlachascotee,,03100207,FL,-82.50053,2283,6647,28.997155,,34433
Dunnellon,,34434,Withlacoochee,,03100208,FL,-82.45364000000001,2281,8191,28.99409,,34434
Floral City,,34436,Withlacoochee,,03100208,FL,-82.28449,2281,7938,28.751024,,34436
Hernando,,34442,Withlacoochee,,03100208,FL,-82.39477,2281,14568,28.932925,,34442
Holder,,34445,Withlacoochee,,03100208,FL,-82.406476,2281,44,28.948753,,34445
Homosassa,,34446,Crystal-Pithlachascotee,,03100207,FL,-82.53331,2283,16326,28.746912000000002,,34446
Homosassa Springs,,34447,,,,FL,-82.574264,,,28.804911,,
Homosassa,,34448,Crystal-Pithlachascotee,,03100207,FL,-82.5912,2283,10797,28.797979,,34448
Inglis,,34449,Waccasassa,,03110101,FL,-82.68022,2274,2809,29.07664,,34449
Inverness,,34450,Withlacoochee,,03100208,FL,-82.29019,2281,10293,28.829773,,34450
Inverness,,34451,,,,FL,-82.32167,,,28.803207,,
Inverness,,34452,Withlacoochee,,03100208,FL,-82.35021,2281,11919,28.793722,,34452
Inverness,,34453,Withlacoochee,,03100208,FL,-82.35982,2281,10112,28.865761,,34453
Lecanto,,34460,,,,FL,-82.508694,,,28.859286,,
Lecanto,,34461,Crystal-Pithlachascotee,,03100207,FL,-82.48108,2283,10562,28.848776,,34461
Beverly Hills,,34464,,,,FL,-82.508694,,,28.859286,,
Beverly Hills,,34465,Crystal-Pithlachascotee,,03100207,FL,-82.47641,2283,15870,28.932403,,34465
Ocala,,34470,Oklawaha,,03080102,FL,-82.10556,2272,17838,29.198704,,34470
Ocala,,34471,Withlacoochee,,03100208,FL,-82.10394,2281,25152,29.171187,,34471
Ocala,,34472,Oklawaha,,03080102,FL,-82.02133,2272,25968,29.120287,,34472
Ocala,,34473,Withlacoochee,,03100208,FL,-82.1899,2281,17029,29.003195,,34473
Ocala,,34474,Oklawaha,,03080102,FL,-82.17027,2272,16062,29.166186,,34474
Ocala,,34475,Oklawaha,,03080102,FL,-82.15378,2272,12177,29.212886,,34475
Ocala,,34476,Oklawaha,,03080102,FL,-82.21004,2272,20862,29.08091,,34476
Ocala,,34477,,,,FL,-82.087458,,,29.240728,,
Ocala,,34478,,,,FL,-82.112278,,,29.187178,,
Ocala,,34479,Oklawaha,,03080102,FL,-82.1107,2272,13032,29.23543,,34479
Ocala,,34480,Withlacoochee,,03100208,FL,-82.0816,2281,19068,29.12295,,34480
Ocala,,34481,Oklawaha,,03080102,FL,-82.32271,2272,17536,29.124611,,34481
Ocala,,34482,Oklawaha,,03080102,FL,-82.2522,2272,22500,29.232873,,34482
Ocala,,34483,,,,FL,-82.087458,,,29.240728,,
Oxford,,34484,Withlacoochee,,03100208,FL,-82.07847,2281,3069,28.921705,,34484
Homosassa,,34487,,,,FL,-82.508694,,,28.859286,,
Silver Springs,,34488,Oklawaha,,03080102,FL,-81.92095,2272,10291,29.198564,,34488
Silver Springs,,34489,,,,FL,-82.097163,,,29.215153,,
Summerfield,,34491,Withlacoochee,,03100208,FL,-82.02658,2281,27454,28.991135,,34491
Summerfield,,34492,,,,FL,-82.016139,,,28.99796,,
Yankeetown,,34498,Waccasassa,,03110101,FL,-82.7201,2274,513,29.031155,,34498
Port St. Lucie,,34592,,,,FL,-80.2978,,,27.287855,,
Brooksville,,34601,Withlacoochee,,03100208,FL,-82.38002,2281,22336,28.566183,,34601
Brooksville,,34602,Withlacoochee,,03100208,FL,-82.26576,2281,7346,28.51589,,34602
Brooksville,,34603,,,,FL,-82.416515,,,28.564167,,
Spring Hill,,34604,Crystal-Pithlachascotee,,03100207,FL,-82.453508,2283,10003,28.478994,,34604
Brooksville,,34605,,,,FL,-82.422554,,,28.505896,,
Spring Hill,,34606,Crystal-Pithlachascotee,,03100207,FL,-82.59741,2283,26208,28.470236,,34606
Spring Hill,,34607,Crystal-Pithlachascotee,,03100207,FL,-82.61302,2283,8133,28.516609,,34607
Spring Hill,,34608,Crystal-Pithlachascotee,,03100207,FL,-82.55181,2283,31099,28.484316,,34608
Brooksville,,34609,Crystal-Pithlachascotee,,03100207,FL,-82.50199,2283,37129,28.475662,,34609
Brooksville,,34610,Crystal-Pithlachascotee,,03100207,FL,-82.53084,2283,12907,28.397791,,34610
Spring Hill,,34611,,,,FL,-82.416515,,,28.564167,,
Brooksville,,34613,Crystal-Pithlachascotee,,03100207,FL,-82.53601,2283,17814,28.555346,,34613
Brooksville,,34614,Crystal-Pithlachascotee,,03100207,FL,-82.52181,2283,6692,28.632101,,34614
Istachatta,,34636,,,,FL,-82.267706,,,28.65503,,
,,34637,Crystal-Pithlachascotee,,03100207,,,2283,6297,,,34637
,,34638,Crystal-Pithlachascotee,,03100207,,,2283,20048,,,34638
Land O Lakes,,34639,Hillsborough,,03100205,FL,-82.45463,2286,24092,28.233671,,34639
New Port Richey,,34652,Crystal-Pithlachascotee,,03100207,FL,-82.72818,2283,24147,28.237582,,34652
New Port Richey,,34653,Crystal-Pithlachascotee,,03100207,FL,-82.69869,2283,30756,28.248558,,34653
New Port Richey,,34654,Crystal-Pithlachascotee,,03100207,FL,-82.61782,2283,21716,28.295714,,34654
New Port Richey,,34655,Crystal-Pithlachascotee,,03100207,FL,-82.66973,2283,38464,28.209833,,34655
New Port Richey,,34656,,,,FL,-82.481766,,,28.324796,,
Ozona,,34660,,,,FL,-82.778424,,,28.067043,,
Nobleton,,34661,Withlacoochee,,03100208,FL,-82.26051,2281,297,28.643141,,34661
Hudson,,34667,Crystal-Pithlachascotee,,03100207,FL,-82.66603,2283,32144,28.372441,,34667
Port Richey,,34668,Crystal-Pithlachascotee,,03100207,FL,-82.69698,2283,42619,28.30073,,34668
Hudson,,34669,Crystal-Pithlachascotee,,03100207,FL,-82.61937,2283,12648,28.348507,,34669
Port Richey,,34673,,,,FL,-82.481766,,,28.324796,,
Hudson,,34674,,,,FL,-82.481766,,,28.324796,,
Oldsmar,,34677,Tampa Bay,,03100206,FL,-82.67737,2287,20842,28.042799,,34677
Palm Harbor,,34678,,,,FL,-82.777757,,,28.061727,,
Aripeka,,34679,Crystal-Pithlachascotee,,03100207,FL,-82.66315,2283,99,28.429478,,34679
Elfers,,34680,,,,FL,-82.481766,,,28.324796,,
Crystal Beach,,34681,Crystal-Pithlachascotee,,03100207,FL,-82.77834,2283,1294,28.088443,,34681
Palm Harbor,,34682,,,,FL,-82.724763,,,27.891809,,
Palm Harbor,,34683,Crystal-Pithlachascotee,,03100207,FL,-82.76116,2283,31268,28.076744,,34683
Palm Harbor,,34684,Tampa Bay,,03100206,FL,-82.72751,2287,25847,28.081325,,34684
Palm Harbor,,34685,Tampa Bay,,03100206,FL,-82.69532,2287,17286,28.099485,,34685
Tarpon Springs,,34688,Tampa Bay,,03100206,FL,-82.724763,2287,7274,27.891809,,34688
Tarpon Springs,,34689,Crystal-Pithlachascotee,,03100207,FL,-82.75339,2283,26132,28.149691,,34689
Holiday,,34690,Crystal-Pithlachascotee,,03100207,FL,-82.72696,2283,13137,28.190181,,34690
Holiday,,34691,Crystal-Pithlachascotee,,03100207,FL,-82.75735,2283,21079,28.19006,,34691
Safety Harbor,,34695,Tampa Bay,,03100206,FL,-82.69511,2287,17496,28.005639,,34695
Dunedin,,34697,,,,FL,-82.724763,,,27.891809,,
Dunedin,,34698,Crystal-Pithlachascotee,,03100207,FL,-82.77534,2283,37240,28.025395,,34698
Astatula,,34703,,,,FL,-81.735239,,,28.718224,,
Astatula,,34705,Oklawaha,,03080102,FL,-81.73307,2272,2500,28.708139,,34705
Clermont,,34711,Oklawaha,,03080102,FL,-81.74805,2272,51847,28.545742,,34711
Clermont,,34712,,,,FL,-81.653642,,,28.811078,,
Clermont,,34713,,,,FL,-81.653642,,,28.811078,,
,,34714,Oklawaha,,03080102,,,2272,14685,,,34714
,,34715,Oklawaha,,03080102,,,2272,15455,,,34715
Ferndale,,34729,,,,FL,-81.653642,,,28.811078,,
Fruitland Park,,34731,Oklawaha,,03080102,FL,-81.90184,2272,10815,28.859765,,34731
Gotha,,34734,Kissimmee,,03090101,FL,-81.52479,2090,3835,28.543429,,34734
Groveland,,34736,Withlacoochee,,03100208,FL,-81.86649,2281,13961,28.571677,,34736
Howey In The Hills,,34737,Oklawaha,,03080102,FL,-81.77955,2272,2523,28.711167,,34737
Kenansville,,34739,Kissimmee,,03090101,FL,-81.0951,2090,793,27.938975,,34739
Killarney,,34740,,,,FL,-81.650667,,,28.545385,,
Kissimmee,,34741,Kissimmee,,03090101,FL,-81.42159,2090,40828,28.301788,,34741
Kissimmee,,34742,,,,FL,-81.259332,,,27.995287,,
Kissimmee,,34743,Kissimmee,,03090101,FL,-81.35408,2090,33632,28.325715,,34743
Kissimmee,,34744,Kissimmee,,03090101,FL,-81.37594,2090,44142,28.308979,,34744
Kissimmee,,34745,,,,FL,-81.259332,,,27.995287,,
Kissimmee,,34746,Kissimmee,,03090101,FL,-81.46862,2090,35022,28.287883,,34746
Kissimmee,,34747,Kissimmee,,03090101,FL,-81.58897,2090,13692,28.326187,,34747
Leesburg,,34748,Oklawaha,,03080102,FL,-81.88466,2272,38246,28.797245,,34748
Leesburg,,34749,,,,FL,-81.653642,,,28.811078,,
Mascotte,,34753,Withlacoochee,,03100208,FL,-81.89038,2281,5353,28.583191,,34753
Minneola,,34755,,,,FL,-81.831883,,,28.578234,,
Montverde,,34756,Oklawaha,,03080102,FL,-81.67579,2272,3006,28.597126,,34756
Kissimmee,,34758,Kissimmee,,03090101,FL,-81.48731,2090,30879,28.178192,,34758
Kissimmee,,34759,Kissimmee,,03090101,FL,-81.48395,2090,30170,28.094144,,34759
Oakland,,34760,Oklawaha,,03080102,FL,-81.63104,2272,875,28.555328,,34760
Ocoee,,34761,Upper St. Johns,,03080101,FL,-81.52946,2057,37500,28.574628,,34761
Okahumpka,,34762,Oklawaha,,03080102,FL,-81.91035,2272,622,28.735088,,34762
Saint Cloud,,34769,Kissimmee,,03090101,FL,-81.28749,2090,21399,28.24934,,34769
Saint Cloud,,34770,,,,FL,-81.259332,,,27.995287,,
Saint Cloud,,34771,Kissimmee,,03090101,FL,-81.19645,2090,14280,28.271939,,34771
Saint Cloud,,34772,Kissimmee,,03090101,FL,-81.27246,2090,22770,28.198441,,34772
Saint Cloud,,34773,Upper St. Johns,,03080101,FL,-81.00041,2057,2983,28.160376,,34773
Winter Garden,,34777,,,,FL,-81.605846,,,28.541579,,
Winter Garden,,34778,,,,FL,-81.260818,,,28.566338000000002,,
Wildwood,,34785,Withlacoochee,,03100208,FL,-82.0321,2281,17406,28.852564,,34785
Windermere,,34786,Kissimmee,,03090101,FL,-81.5362,2090,28092,28.495982,,34786
Winter Garden,,34787,Kissimmee,,03090101,FL,-81.59344,2090,46083,28.536794,,34787
Leesburg,,34788,Oklawaha,,03080102,FL,-81.7845,2272,17519,28.857425,,34788
Leesburg,,34789,,,,FL,-81.653642,,,28.811078,,
Yalaha,,34797,Oklawaha,,03080102,FL,-81.81859,2272,1293,28.744182,,34797
Brooksville,,34801,,,,FL,-82.371747,,,28.566148,,
Hunters Creek,,34837,,,,FL,-81.423542,,,28.368679,,
Tarpon Springs,,34869,,,,FL,-82.766173,,,28.126307,,
Lake Butter,,34876,,,,FL,-81.571248,,,28.505419,,
Okeechobee,,34924,,,,FL,-80.829442,,,27.227002,,
Fort Pierce,,34945,Everglades,,03090202,FL,-80.4915,2109,5514,27.431607,,34945
Fort Pierce,,34946,Vero Beach,,03080203,FL,-80.35243,2099,6025,27.485272,,34946
Fort Pierce,,34947,Everglades,,03090202,FL,-80.36247,2109,12186,27.448688,,34947
Fort Pierce,,34948,,,,FL,-80.409024,,,27.382196,,
Fort Pierce,,34949,Vero Beach,,03080203,FL,-80.29901,2099,7103,27.472857,,34949
Fort Pierce,,34950,Vero Beach,,03080203,FL,-80.33644,2099,15436,27.448016,,34950
Fort Pierce,,34951,Vero Beach,,03080203,FL,-80.40526,2099,14115,27.53831,,34951
Port Saint Lucie,,34952,Everglades,,03090202,FL,-80.29691,2109,38285,27.291694,,34952
Port Saint Lucie,,34953,Everglades,,03090202,FL,-80.38145,2109,61494,27.246754,,34953
Fort Pierce,,34954,,,,FL,-80.409024,,,27.382196,,
Indiantown,,34956,Everglades,,03090202,FL,-80.48057,2109,9874,27.049788,,34956
Jensen Beach,,34957,Vero Beach,,03080203,FL,-80.23277,2099,22257,27.248445,,34957
Jensen Beach,,34958,,,,FL,-80.224613,,,27.242402,,
Okeechobee,,34972,Kissimmee,,03090101,FL,-80.87555,2090,20180,27.39171,,34972
Okeechobee,,34973,,,,FL,-80.802656,,,27.297631,,
Okeechobee,,34974,Western Okeechobee Inflow,,03090103,FL,-80.84644,2118,23661,27.1944,,34974
Fort Pierce,,34979,,,,FL,-80.409024,,,27.382196,,
Fort Pierce,,34981,Everglades,,03090202,FL,-80.36327,2109,4239,27.410069,,34981
Fort Pierce,,34982,Vero Beach,,03080203,FL,-80.3279,2099,24544,27.393097,,34982
Port Saint Lucie,,34983,Everglades,,03090202,FL,-80.34907,2109,38480,27.312471,,34983
Port Saint Lucie,,34984,Everglades,,03090202,FL,-80.34727,2109,13764,27.273272,,34984
Port Saint Lucie,,34985,,,,FL,-80.409024,,,27.382196,,
Port Saint Lucie,,34986,Everglades,,03090202,FL,-80.39786,2109,23297,27.341158,,34986
Port Saint Lucie,,34987,Everglades,,03090202,FL,-80.46447,2109,6118,27.273586,,34987
Port Saint Lucie,,34988,,,,FL,-80.503746,,,27.386818,,
Palm City,,34990,Everglades,,03090202,FL,-80.31267,2109,27707,27.163485,,34990
Palm City,,34991,,,,FL,-80.454196,,,27.110182,,
Port Salerno,,34992,,,,FL,-80.454196,,,27.110182,,
Stuart,,34994,Everglades,,03090202,FL,-80.25225,2109,15967,27.195291,,34994
Stuart,,34995,,,,FL,-80.241512,,,27.17537,,
Stuart,,34996,Vero Beach,,03080203,FL,-80.21143000000001,2099,10649,27.195927,,34996
Stuart,,34997,Everglades,,03090202,FL,-80.21686,2109,40405,27.136003,,34997
Moody,,35004,Cahaba,,03150202,AL,-86.50249,1794,10427,33.606379,,35004
Adamsville,,35005,Locust,,03160111,AL,-86.95969,1742,7942,33.592585,,35005
Adger,,35006,Upper Black Warrior,,03160112,AL,-87.23957,1792,3121,33.451714,,35006
Alabaster,,35007,Cahaba,,03150202,AL,-86.80871,1794,26225,33.232422,,35007
Alexander City,,35010,Middle Tallapoosa,,03150109,AL,-85.92669,1813,20816,32.903432,,35010
Alexander City,,35011,,,,AL,-85.958001,,,32.990191,,
Allgood,,35013,Locust,,03160111,AL,-86.449262,1742,124,33.922162,,35013
Alpine,,35014,Middle Coosa,,03150106,AL,-86.2772,1702,4546,33.35596,,35014
Alton,,35015,,,,AL,-86.929208,,,33.544622,,
Arab,,35016,Wheeler Lake,,06030002,AL,-86.49278,1655,16778,34.323715,,35016
Baileyton,,35019,Wheeler Lake,,06030002,AL,-86.63505,1655,2117,34.29254,,35019
Bessemer,,35020,Upper Black Warrior,,03160112,AL,-86.95141,1792,27139,33.405559,,35020
Bessemer,,35021,,,,AL,-86.929208,,,33.544622,,
Bessemer,,35022,Cahaba,,03150202,AL,-86.95252,1794,18888,33.346817,,35022
Bessemer,,35023,Upper Black Warrior,,03160112,AL,-87.0193,1792,25436,33.443039,,35023
Clanton,,35026,,,,AL,-86.638819,,,32.859262,,
Blountsville,,35031,Mulberry,,03160109,AL,-86.5338,1738,7933,34.111425,,35031
Bon Air,,35032,Lower Coosa,,03150107,AL,-86.338572,1816,66,33.256886,,35032
Bremen,,35033,Mulberry,,03160109,AL,-87.02889,1738,3403,33.952939,,35033
Brent,,35034,Cahaba,,03150202,AL,-87.21488,1794,5541,32.915182,,35034
Brierfield,,35035,Cahaba,,03150202,AL,-86.95117,1794,1581,33.041166,,35035
Brookside,,35036,Locust,,03160111,AL,-86.91956,1742,297,33.63815,,35036
Burnwell,,35038,,,,AL,-87.202136,,,33.804411,,
Brookside,,35039,,,,AL,-86.918818,,,33.635848,,
Calera,,35040,Lower Coosa,,03150107,AL,-86.74996,1816,14965,33.107572,,35040
Cardiff,,35041,,,,AL,-86.931818,,,33.64672,,
Centreville,,35042,Cahaba,,03150202,AL,-87.13867,1794,5831,32.963486,,35042
Chelsea,,35043,Lower Coosa,,03150107,AL,-86.66295,1816,9234,33.317093,,35043
Childersburg,,35044,Lower Coosa,,03150107,AL,-86.35582,1816,7713,33.268471,,35044
Clanton,,35045,Lower Coosa,,03150107,AL,-86.64355,1816,14870,32.834501,,35045
Clanton,,35046,Lower Coosa,,03150107,AL,-86.56504,1816,5108,32.894351,,35046
Clay,,35048,,,,AL,-86.929208,,,33.544622,,
Cleveland,,35049,Locust,,03160111,AL,-86.5954,1742,3996,33.963435,,35049
Columbiana,,35050,,,,AL,-86.621931,,,33.158454,,
Columbiana,,35051,Lower Coosa,,03150107,AL,-86.61584,1816,8787,33.201789,,35051
Cook Springs,,35052,Middle Coosa,,03150106,AL,-86.4084,1702,277,33.593115,,35052
Crane Hill,,35053,Sipsey Fork,,03160110,AL,-87.06771,1733,2617,34.041061,,35053
Cropwell,,35054,Middle Coosa,,03150106,AL,-86.31547,1702,4101,33.506012,,35054
Cullman,,35055,Mulberry,,03160109,AL,-86.82506,1738,19427,34.167893,,35055
Cullman,,35056,,,,AL,-86.895226,,,34.196448,,
Cullman,,35057,Sipsey Fork,,03160110,AL,-86.92449,1733,12630,34.139198,,35057
Cullman,,35058,Mulberry,,03160109,AL,-86.7562,1738,9936,34.223732,,35058
Docena,,35060,Locust,,03160111,AL,-86.92968,1742,414,33.559455,,35060
Dolomite,,35061,Upper Black Warrior,,03160112,AL,-86.95736,1792,1465,33.462541,,35061
Dora,,35062,Locust,,03160111,AL,-87.0361,1742,7944,33.731278,,35062
Empire,,35063,Mulberry,,03160109,AL,-87.00192,1738,3866,33.805216,,35063
Fairfield,,35064,Upper Black Warrior,,03160112,AL,-86.91684,1792,11458,33.476908,,35064
Fultondale,,35068,Locust,,03160111,AL,-86.81518,1742,7232,33.611297,,35068
Garden City,,35070,Mulberry,,03160109,AL,-86.74877,1738,265,34.011027,,35070
Gardendale,,35071,Locust,,03160111,AL,-86.8206,1742,15661,33.67933,,35071
Goodwater,,35072,Lower Coosa,,03150107,AL,-86.04682,1816,5193,33.089342,,35072
Graysville,,35073,Locust,,03160111,AL,-86.96885,1742,2382,33.640865,,35073
Green Pond,,35074,Cahaba,,03150202,AL,-87.12515,1794,93,33.22584,,35074
Hanceville,,35077,Mulberry,,03160109,AL,-86.80644,1738,13142,34.043589,,35077
Harpersville,,35078,Lower Coosa,,03150107,AL,-86.44085,1816,2082,33.337092,,35078
Hayden,,35079,Mulberry,,03160109,AL,-86.7607,1738,8810,33.922179,,35079
Helena,,35080,Cahaba,,03150202,AL,-86.88411,1794,15881,33.280625,,35080
Hollins,,35082,Lower Coosa,,03150107,AL,-86.1698,1816,7,33.116909,,35082
Holly Pond,,35083,Mulberry,,03160109,AL,-86.59814,1738,3268,34.198738,,35083
Jemison,,35085,Upper Alabama,,03150201,AL,-86.74405,1856,8933,32.96512,,35085
Joppa,,35087,Mulberry,,03160109,AL,-86.58323,1738,2115,34.303718,,35087
Kellyton,,35089,Lower Coosa,,03150107,AL,-86.06098,1816,2238,32.941708,,35089
Kimberly,,35091,Locust,,03160111,AL,-86.80672,1742,2719,33.77109,,35091
Leeds,,35094,Cahaba,,03150202,AL,-86.55506,1794,14212,33.530698,,35094
Lincoln,,35096,Middle Coosa,,03150106,AL,-86.12079,1702,7815,33.605233,,35096
Locust Fork,,35097,Locust,,03160111,AL,-86.63056,1742,1748,33.896526,,35097
Logan,,35098,Sipsey Fork,,03160110,AL,-87.05075,1733,1375,34.120006,,35098
McCalla,,35111,Upper Black Warrior,,03160112,AL,-87.10148,1792,16140,33.279946,,35111
Margaret,,35112,Cahaba,,03150202,AL,-86.48237,1794,801,33.681899,,35112
Maylene,,35114,Cahaba,,03150202,AL,-86.86443,1794,7172,33.225377,,35114
Montevallo,,35115,Cahaba,,03150202,AL,-86.8738,1794,14118,33.114972,,35115
Morris,,35116,Locust,,03160111,AL,-86.78543,1742,4240,33.74137,,35116
Mount Olive,,35117,Locust,,03160111,AL,-86.87111,1742,5367,33.665823,,35117
Mulga,,35118,Locust,,03160111,AL,-87.01546,1742,3138,33.529224,,35118
New Castle,,35119,Locust,,03160111,AL,-86.77574,1742,116,33.640823,,35119
Odenville,,35120,Middle Coosa,,03150106,AL,-86.43641,1702,13842,33.668341,,35120
Oneonta,,35121,Locust,,03160111,AL,-86.45813,1742,15570,33.944897,,35121
Palmerdale,,35123,,,,AL,-86.929208,,,33.544622,,
Pelham,,35124,Cahaba,,03150202,AL,-86.78726,1794,23020,33.317471,,35124
Pell City,,35125,Middle Coosa,,03150106,AL,-86.28912,1702,10456,33.606663,,35125
Pinson,,35126,Locust,,03160111,AL,-86.66052,1742,21725,33.728568,,35126
Pleasant Grove,,35127,Upper Black Warrior,,03160112,AL,-86.97331,1792,10099,33.487675,,35127
Pell City,,35128,Middle Coosa,,03150106,AL,-86.30285,1702,10197,33.561597,,35128
Quinton,,35130,Locust,,03160111,AL,-87.11584,1742,3233,33.640629,,35130
Ragland,,35131,Middle Coosa,,03150106,AL,-86.17492,1702,4159,33.721107,,35131
Remlap,,35133,Locust,,03160111,AL,-86.60703,1742,3907,33.827521,,35133
Riverside,,35135,Middle Coosa,,03150106,AL,-86.20067,1702,1812,33.614465,,35135
Rockford,,35136,Lower Coosa,,03150107,AL,-86.2822,1816,1796,32.8697,,35136
Saginaw,,35137,,,,AL,-86.781162,,,33.206302,,
Sayre,,35139,Locust,,03160111,AL,-86.97203,1742,150,33.712204,,35139
Shannon,,35142,,,,AL,-86.87347,,,33.406869,,
Shelby,,35143,Lower Coosa,,03150107,AL,-86.53875,1816,3281,33.080971,,35143
Siluria,,35144,,,,AL,-86.683891,,,33.28241,,
Springville,,35146,Middle Coosa,,03150106,AL,-86.45052,1702,10948,33.781133,,35146
Sterrett,,35147,Lower Coosa,,03150107,AL,-86.54218,1816,5468,33.397441,,35147
Sumiton,,35148,Mulberry,,03160109,AL,-87.04756,1738,2702,33.753474,,35148
Sycamore,,35149,Lower Coosa,,03150107,AL,-86.20523,1816,630,33.252906,,35149
Sylacauga,,35150,Lower Coosa,,03150107,AL,-86.25105,1816,18472,33.185782,,35150
Sylacauga,,35151,Lower Coosa,,03150107,AL,-86.33414,1816,7632,33.137515,,35151
Talladega,,35160,Middle Coosa,,03150106,AL,-86.10908,1702,26822,33.415449,,35160
Talladega,,35161,,,,AL,-86.102782,,,33.420206,,
Thorsby,,35171,Upper Alabama,,03150201,AL,-86.71868,1856,3281,32.907616,,35171
Trafford,,35172,Locust,,03160111,AL,-86.71537000000001,1742,2986,33.823416,,35172
Trussville,,35173,Cahaba,,03150202,AL,-86.58546,1794,25176,33.623485,,35173
Union Grove,,35175,Wheeler Lake,,06030002,AL,-86.51841,1655,5041,34.426844,,35175
Vandiver,,35176,Middle Coosa,,03150106,AL,-86.5126,1702,921,33.4776,,35176
Vincent,,35178,Middle Coosa,,03150106,AL,-86.3925,1702,3378,33.414831,,35178
Vinemont,,35179,Sipsey Fork,,03160110,AL,-86.92158,1733,8958,34.256106,,35179
Warrior,,35180,Locust,,03160111,AL,-86.81569,1742,13794,33.82343,,35180
Watson,,35181,,,,AL,-86.929208,,,33.544622,,
Wattsville,,35182,,,,AL,-86.256658,,,33.706786,,
Weogufka,,35183,Lower Coosa,,03150107,AL,-86.33936,1816,706,33.016558,,35183
West Blocton,,35184,Cahaba,,03150202,AL,-87.13548,1794,5841,33.118259,,35184
Westover,,35185,,,,AL,-86.543692,,,33.335629,,
